Batch,Heigh(µm),Spacing(µm),Span(µm)
Batch 4,318.8970015115244,729.9488281340402,131.840926346765
Batch 4,257.7758340259638,718.8020941210041,124.23612078233393
Batch 4,320.1532065784648,765.659095350035,118.73955174752498
Batch 4,290.3266203645717,637.5370830648957,137.432957458253
Batch 4,318.00704291676544,714.8591517106597,125.40071250381624
Batch 4,303.0305897444972,680.9598014711346,126.16252665026167
Batch 4,302.83046301300806,638.4342734004858,138.00218560307178
Batch 4,304.2574075320656,728.5028471212192,136.14268971692383
Batch 4,281.6534994730008,766.5536331963078,125.49601824463201
Batch 4,298.3873507478138,698.0442389650464,125.70553405501494
Batch 4,278.85492066242443,691.91998752157,132.1769913362915
Batch 4,298.32835570612116,783.5482509541805,137.0145268661637
Batch 4,273.7682803753133,698.2782144876295,126.86947897219956
Batch 4,283.361023450664,693.8692182539992,136.39975519887736
Batch 4,318.5290206856266,769.5549325597117,121.23100825980424
Batch 4,310.3679963267896,704.5740392204939,135.7261936342881
Batch 4,297.25293344118165,620.383094485771,132.75963639864284
Batch 4,283.00361239264925,721.6483177980829,136.3410691545106
Batch 4,302.65793339038584,731.3888398901154,116.4144719032336
Batch 4,280.55841510099833,768.6498224555894,127.79721443907087
Batch 4,264.8204926324379,710.9877771594179,134.7989605847585
Batch 4,269.269765105489,730.7760361610046,140.0
Batch 4,323.3809662660494,732.9363211926923,132.16746010171966
Batch 4,322.3675358832088,676.641025077776,137.2190653350487
Batch 4,300.61526483651943,733.9467498424503,129.49872711913082
Batch 4,289.09855153461115,750.1314713308851,133.3753146296462
Batch 4,281.3624805818429,782.4587805652761,138.58577110729783
Batch 4,299.1180708886898,684.1582682873304,133.95380539932125
Batch 4,314.0021789397622,668.8782894976291,129.87124534842462
Batch 4,306.1208104681924,731.166388637449,135.33603013353434
Batch 4,288.040194451057,782.7071789310555,135.49684745046778
Batch 4,287.2892324455836,684.7400932800031,120.54016877825777
Batch 4,325.40692285163027,754.0989350651807,119.61344817463659
Batch 5,276.56013556699776,675.3243841251704,120.08576203751656
Batch 5,276.2819703511968,565.0648161209829,122.818009271759
Batch 5,270.8987186405862,646.089399311215,94.39306432636386
Batch 5,263.7222067304689,601.7657301074992,122.747107035818
Batch 5,235.11988923681946,629.1017101019903,115.08822051197345
Batch 5,270.56416727120364,534.0498837405122,123.95207419807744
Batch 5,268.72199674201556,630.0162318834858,113.28157594316228
Batch 5,250.43332483743865,631.0363250941886,112.61408587698826
Batch 5,271.2292694147934,678.2224392701994,113.27771301175497
Batch 5,268.1886743705646,630.5063469272932,119.63514425155279
Batch 5,279.83379956749326,667.2396960239917,115.6968238256166
Batch 5,291.65259679991743,677.6740423728538,122.10693960112545
Batch 5,267.801346915987,688.460362144436,117.65938798216922
Batch 5,231.4870100229628,631.1884224758893,124.75433081879561
Batch 5,302.625185680159,679.2621651703478,115.97867399240592
Batch 5,275.06565021525233,651.4058984107633,109.31117919223402
Batch 5,264.13081081841403,642.5150452337762,122.66824171161764
Batch 5,278.50788909499784,563.1615187820752,109.03622018366659
Batch 5,283.9867612875199,697.6901607827642,121.9742041239167
Batch 5,214.65033616642802,686.3694041438712,98.7450854077679
Batch 5,276.5823441199352,661.041327970428,123.14579160138294
Batch 5,262.7622877123693,621.87831700546,115.59279132551617
Batch 5,283.24053032689756,636.5057733618171,114.46933917014297
Batch 5,202.27188704072682,672.3783552254124,123.00472965299234
Batch 5,230.672485270815,670.979490577588,99.81195762472015
Batch 5,262.6085487258114,669.831615733839,115.88224631333904
Batch 5,274.40211498348424,590.3146753659134,112.19599951848
Batch 5,277.84253384073924,666.8213453114399,106.60785276715208
Batch 5,289.32834073180584,691.5236372785773,113.53122814519094
Batch 5,273.8383437362882,675.3632038254916,105.37065339791269
Batch 5,236.11830057680282,643.642634357149,124.88480027398222
Batch 5,285.30128679034004,633.2594392069076,114.78655262019055
Batch 5,255.10741827274242,597.0285122277079,100.54286487057024
Batch 5,257.8882473441997,605.2592400276699,106.18522376766882
Batch 5,248.09292115617626,674.3254195428788,106.01921062447161
Batch 5,249.03986724107295,674.6459361147901,115.5717587182746
Batch 5,228.19100777377486,531.8726378467281,103.96420311851051
Batch 5,259.7075397822372,610.1349638714944,121.00239409242118
Batch 5,240.81971435260587,576.3432634493839,113.13407580901102
Batch 5,296.4582573444286,633.8555981311321,115.85536172952123
Batch 5,270.30606459598494,646.6992844377439,101.85441057920602
Batch 5,273.34819627792564,671.0750446254855,117.36308088820371
Batch 5,216.07604701009,681.9110620153938,118.09023565672675
Batch 5,233.887206194454,670.994750463093,116.6345797564166
Batch 5,271.73353205942715,625.4413333705459,122.7971678325626
Batch 5,234.55471106288587,699.8775510873124,109.88530944706346
Batch 5,255.80415371546943,596.9178512458606,111.5239984481589
Batch 5,230.51321862322902,530.6031534182548,110.51086219988558
Batch 5,250.15225398101077,667.361154266949,117.80992845118462
Batch 5,254.8459620729197,693.7321027215013,107.51043050782673
Batch 5,277.10228898748346,684.4445850690322,122.69225818254081
Batch 5,281.60600890620407,560.6554697578738,125.65998250693491
Batch 5,278.667477005557,630.0583903432394,107.72517828020545
Batch 5,283.83318468654073,646.0308645809897,120.18412890546907
Batch 5,214.1237326657434,588.5285038839223,119.95241224419516
Batch 5,235.19999606488972,666.308526116869,119.8873734077091
Batch 5,294.3609999889598,616.9797094248152,121.31551214164062
Batch 5,250.40817867534565,693.9771872611532,118.89359504962304
Batch 5,261.11047516612194,585.8106795867421,106.20043414371494
Batch 5,286.7399514654801,668.8878627155377,123.24905209898083
Batch 5,289.02832717767075,603.5074691320626,101.83889578341474
Batch 5,271.1567282821011,534.3634491641094,124.9892092964011
Batch 5,270.0053043382124,690.4283298268982,118.08479603322031
Batch 5,245.57298612864517,673.9595754651689,103.90009198855125
Batch 5,237.65547498394812,592.2255474018225,117.11318186862181
Batch 5,245.5246710926163,592.0969391572617,125.22428660459204
Batch 5,255.3659842216058,669.3796482867419,115.11538576948347
Batch 5,256.6105411492829,635.4567580030848,98.01314112583108
Batch 5,290.60762607160353,606.419924370754,122.42003314603247
Batch 5,243.36805497292767,615.6023924233847,120.1330647454415
Batch 5,219.901859605302,643.8305128454023,119.30216463799428
Batch 5,290.5690549759037,559.6304216608755,122.17540961451128
Batch 5,237.35689196066994,646.5791607799888,124.63755127968444
Batch 5,274.5007464585902,653.2654695747306,121.6564469807879
Batch 5,241.02043225213146,675.2629798429914,99.61547150248028
Batch 5,242.53144918050805,640.4770922943783,113.61929823282887
Batch 5,301.9884378059577,622.0235146197799,121.31592278490423
Batch 5,266.76395133132905,636.4752996103751,117.14644816938312
Batch 5,260.1868034993103,596.3356572755561,110.48527700156583
Batch 5,299.089341134885,606.8560152527621,104.4710137885479
Batch 5,262.03640133080387,554.5912734147548,116.37224132969858
Batch 5,233.51321187499508,658.5791117674944,114.70121612155603
Batch 5,232.17659481504694,672.2705969451126,117.337042754755
Batch 5,254.94613171469274,674.6260614537096,106.16442083995088
Batch 5,250.7683450380057,673.3417950052838,109.2033652808851
Batch 5,230.7749188570104,671.9207695137909,117.50498100315832
Batch 5,271.5940351565125,633.9365026794718,118.43981911304161
Batch 5,248.25705180977047,634.9127745145224,98.51359290216378
Batch 5,292.73647929919275,612.9820168974047,121.77772686698802
Batch 5,216.32699984421566,635.3098553199779,111.77108179016989
Batch 5,280.09551943699387,657.7541098722203,106.08287293007493
Batch 5,217.79117201357258,702.5468021060374,114.47866210266665
Batch 5,274.0712504510068,677.0780994105062,111.79277728941852
Batch 5,291.5753318954937,670.0535745285957,108.94117994238368
Batch 5,244.07002651669106,680.1220932427757,108.24815341142904
Batch 5,249.61654969694612,660.098144679172,110.73952496746847
Batch 5,291.7655250255742,579.1867960854645,115.41655075682091
Batch 5,289.8296883763594,612.618783454634,118.36296978226267
Batch 5,233.47059495508086,685.9717018627966,108.48283763084193
Batch 5,275.56941799703026,573.61057274671,116.14361670648019
Batch 5,288.9926583867666,632.8029859026644,115.35243527190796
Batch 5,292.8452279473328,600.0145469006123,122.41242936820943
Batch 5,277.2575706753772,639.7443459826501,122.6781880663064
Batch 5,233.75406067304442,616.419186220339,119.49028072466412
Batch 5,278.76464731681733,690.1361222662896,108.9146459600228
Batch 5,204.36010893089295,642.4228245135819,110.87593718835163
Batch 5,272.2529520217073,679.8908922278141,117.35362202817177
Batch 5,266.90928560716543,659.278312756471,116.82209359080287
Batch 5,263.1533198137129,699.8468638560512,104.64035342393414
Batch 5,268.32041449104395,653.6744766230761,115.19932309773304
Batch 5,254.83219775372402,652.8264092720158,104.41058853972598
Batch 5,266.8133235716534,686.3944407425568,116.21899736747079
Batch 5,266.56032363252876,640.4117293122441,114.3134338227145
Batch 5,261.0992853233144,657.874189922099,118.54382232119521
Batch 5,293.619023306371,587.8467307590722,120.40859492900236
Batch 5,274.5712730645267,632.9505938434792,108.41605479139919
Batch 5,285.9012446762846,683.7264493063187,119.894852980844
Batch 5,285.607667645899,712.7223136321511,121.19150176973376
Batch 5,238.3903259614684,669.5936257506315,103.36403355411821
Batch 5,259.3066304827468,672.422458037159,112.98504892183314
Batch 5,288.9516644323559,588.5593694613789,112.67010876869892
Batch 5,282.8256707775325,619.7857155772615,116.2330775933486
Batch 5,295.52484245234257,617.6735615378014,104.6042226197537
Batch 5,271.16645089356405,653.3152435056634,125.14906930208357
Batch 5,241.39793302803207,544.3357394112707,114.99369537573423
Batch 5,268.64809691739026,663.4794957434775,115.7285219901442
Batch 5,220.7886080478334,681.9798594679773,115.99250716351943
Batch 5,281.7696310873246,697.2369364878981,112.42119444541764
Batch 5,267.17384742757076,570.3125035360724,115.40532299096546
Batch 5,267.7532814755208,681.728373062488,125.36870559330258
Batch 5,285.945433479145,691.129257086964,114.14899479935664
Batch 5,299.3868069562964,590.4391361598965,116.48492628534744
Batch 5,271.7517006128851,650.1881529273022,116.77952107624165
Batch 5,294.96179366063063,678.4009770280936,125.40390314856279
Batch 5,276.6747311895039,554.155169470124,119.72972418033106
Batch 5,302.7903206791817,571.5414282727346,102.98761202065056
Batch 5,247.26394090269685,658.6520856130484,106.62595080378705
Batch 5,254.73397242408862,601.9307354809664,116.02148675866073
Batch 5,265.5389122864323,644.0361769451329,115.50992263372763
Batch 5,220.08302475449648,624.1877031560645,123.88646978054031
Batch 5,212.0281412873237,586.8047546455133,114.80512234918406
Batch 5,272.98127132216945,583.4715001503376,114.30750215971105
Batch 5,286.5601860071554,608.7427364524775,120.71352403518438
Batch 5,253.1959869411384,634.8433997465148,123.1656350550735
Batch 5,276.67330054762954,575.0267869414093,107.63518726941221
Batch 5,267.06391574830366,626.9949087129389,110.91459662454082
Batch 5,257.89068886944045,650.9276699619169,123.42159330575711
Batch 5,271.5705419986972,675.8572825737605,103.97684568328108
Batch 5,285.21065569439247,627.4685276454026,113.80357573333853
Batch 5,292.97639321978534,638.7471019749402,111.22443651120969
Batch 5,263.47111774738096,651.1274643230082,94.3994475287349
Batch 5,272.33544830099964,693.3064216964754,120.69737497153034
Batch 5,292.90364972422867,674.5083507487004,114.55579238954388
Batch 5,274.93088006602153,647.1090177512192,109.7212252763425
Batch 5,273.8918058000751,531.0290113899658,123.48660933209788
Batch 5,256.7366891607782,680.9217965915908,119.13287855345322
Batch 5,272.5843488094939,677.2508386592101,111.90727094184393
Batch 5,224.2691785745687,596.5730994905734,112.514335597355
Batch 5,296.77923082278585,583.2787573142427,118.0244715742285
Batch 5,289.25951480000276,701.809418739139,121.8192116886608
Batch 5,291.6014259000083,640.6037642483824,117.66179008639037
Batch 5,224.31099752725086,643.2074196070072,100.90149904301674
Batch 5,219.64539139738883,708.0225034595719,117.21133406833826
Batch 5,292.4988316337657,669.0100273129335,121.61734393843061
Batch 5,250.94725560383625,637.2730283610559,115.01862944255407
Batch 5,233.5525819746132,594.7706343228276,120.00102919065093
Batch 5,270.1851380843167,675.9991251519192,122.59182205021939
Batch 5,283.2970626430359,659.3553253913731,116.86000997234602
Batch 5,198.15465682820536,612.1434214674216,117.74856578073788
Batch 5,240.695352518545,626.8417360079818,107.61626203036096
Batch 5,284.54994833435285,679.238250389071,107.52390828265453
Batch 5,250.84065787768748,648.1203837709829,117.08492250592823
Batch 5,224.64097081832386,667.3306758997383,115.10237420998078
Batch 5,271.4008335164337,523.2638416468718,115.65579460023233
Batch 5,268.1036232294046,574.4113624808099,120.05932528019682
Batch 5,257.23719383586484,646.0818458548886,115.62684637902547
Batch 5,259.53390930446983,619.2307078412875,99.46168403371409
Batch 5,221.73039023928334,599.015476020604,121.79052081412814
Batch 5,280.94264737963465,660.5628152754771,124.26837292094805
Batch 5,277.7175773112532,686.9294562465784,107.52427803483171
Batch 5,299.6997343784552,656.3200889604416,110.7077279139863
Batch 5,271.1228255357615,667.1866516720206,121.49826610790055
Batch 5,264.479524074713,634.376907768572,99.52004428127577
Batch 5,240.7354676187078,609.39355567228,107.68844813329248
Batch 5,253.3986830488597,666.4558664869683,121.83429953394187
Batch 5,242.20902412733628,645.5875700877973,122.77175935273038
Batch 5,270.9626699297799,630.311485322514,116.98874631907356
Batch 5,245.55568361048103,679.3529244310317,103.4095276520712
Batch 5,250.07980841485494,638.3284287230739,121.50584698228505
Batch 5,261.8619053031626,554.4636720028163,94.39266264407172
Batch 5,239.34795874367984,630.9308843177621,100.6939230434158
Batch 5,275.59362213575497,629.1929232546834,103.08696927618992
Batch 5,252.58965151201576,603.4784285329312,104.96684370598157
Batch 5,280.51925714587526,710.998589306595,121.81246369207767
Batch 5,250.30955945105336,606.4003680939155,117.93808447551852
Batch 5,219.3623850805618,607.1284779940547,108.672305838445
Batch 5,231.6787650926438,566.6173956210831,115.62354578330606
Batch 5,291.22368956755287,594.4726411939087,107.16892540675858
Batch 5,254.16122741895174,649.9908799711712,118.90117869528402
Batch 5,274.22200800144736,631.0014619907873,118.70727355719282
Batch 5,286.5267993686442,595.1290092054162,107.0045433405718
Batch 5,278.32903929965653,604.340420202146,109.94299835944231
